spotify_id,name,followers,popularity,genres,chart_hits
6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,561698.0,69,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']","['us (1)', 'gb (2)', 'au (2)', 'at (1)', 'be (2)', 'bo (1)', 'br (1)', 'bg (2)', 'ca (10)', 'co (1)', 'cr (1)', 'cy (2)', 'cz (2)', 'dk (3)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (2)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (2)', 'gt (1)', 'hn (1)', 'hk (2)', 'hu (2)', 'is (1)', 'id (1)', 'ie (2)', 'il (1)', 'it (1)', 'jp (1)', 'lv (2)', 'lt (2)', 'lu (2)', 'my (1)', 'mt (2)', 'nl (2)', 'nz (2)', 'ni (1)', 'no (2)', 'pa (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (2)', 'sg (2)', 'sk (2)', 'za (1)', 'es (1)', 'se (4)', 'ch (1)', 'tw (2)', 'th (2)', 'vn (2)']"
0SIXZXJCAhNU8sxK0qm7hn,Stefanie Sun,561300.0,57,"['c-pop', 'mandopop', 'singaporean mandopop', 'singaporean pop', 'singaporean singer-songwriter']","['hk (2)', 'sg (3)', 'tw (36)']"
6gcteR920pLEynlHzjSRYd,Kiyo,560567.0,57,"['opm', 'pinoy hip hop', 'tagalog rap']",['ph (3)']
4vQV1LCGBdYAt5rIIPjSFZ,Frank Reyes,557836.0,56,"['bachata', 'bachata dominicana', 'dominican pop', 'tropical']",['do (1)']
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,557522.0,63,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']","['id (1)', 'ie (1)', 'my (1)', 'ph (1)']"
1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina,556925.0,67,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",
5423rMdVbchY2cgu0GgH5X,Happy Asmara,556813.0,60,"['dangdut koplo', 'javanese dangdut', 'lagu jawa']",['id (1)']
2SWWw5uB9cO5m7zJQZqwmr,BOWKYLION,556427.0,59,"['thai indie pop', 'thai pop']",['th (12)']
6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,556360.0,64,"['art pop', 'indie pop']",
7DW4ijH3n36QN0RlC0n649,Angeline Quinto,555677.0,53,['opm'],['ph (3)']
5GNSVtCq2hiXDx7jUA5Iou,ChiChi Peralta,555521.0,61,"['latin pop', 'salsa', 'tropical']","['bo (1)', 'cl (1)', 'co (1)', 'cr (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'mx (1)', 'ni (1)', 'pa (1)', 'pe (1)']"
06nevPmNVfWUXyZkccahL8,Gregory Porter,555161.0,60,"['contemporary vocal jazz', 'jazz pop', 'neo soul', 'vocal jazz']","['be (1)', 'fr (1)', 'de (1)', 'nl (4)']"
6SkzvmXHwMtqhP50U76nBW,Sabyan Gambus,554762.0,23,['sholawat'],['id (6)']
4HIOOPiZCJm2MPRU8Cs4MK,Los 4,554064.0,54,"['cubaton', 'modern salsa', 'salsa urbana']",['pe (12)']
1SUu1Bi7ev9HbOzyVC77qD,Kool Savas,552386.0,63,"['deep german hip hop', 'german hip hop', 'german pop', 'turkish hip hop']","['at (13)', 'de (46)', 'ch (24)']"
6VCoG3MG7ZKRxDjaYOvtrF,Love of Lesbian,551721.0,58,"['latin rock', 'spanish indie pop']",['es (5)']
0xRXCcSX89eobfrshSVdyu,MEDUZA,551577.0,75,"['edm', 'pop', 'pop dance', 'pop house', 'tropical house']","['us (3)', 'gb (5)', 'ar (1)', 'au (3)', 'at (5)', 'be (5)', 'bo (1)', 'br (4)', 'bg (5)', 'ca (4)', 'co (1)', 'cr (1)', 'cy (4)', 'cz (4)', 'dk (5)', 'ec (2)', 'eg (2)', 'sv (1)', 'ee (5)', 'fi (4)', 'fr (3)', 'de (5)', 'gr (3)', 'gt (1)', 'hn (1)', 'hk (3)', 'hu (5)', 'is (4)', 'in (2)', 'id (1)', 'ie (6)', 'il (3)', 'it (5)', 'lv (5)', 'lt (5)', 'lu (5)', 'my (1)', 'mt (2)', 'mx (2)', 'ma (3)', 'nl (5)', 'nz (3)', 'ni (1)', 'no (5)', 'pa (1)', 'ph (1)', 'pl (4)', 'pt (3)', 'ro (5)', 'sa (1)', 'sg (2)', 'sk (4)', 'za (4)', 'kr (1)', 'es (3)', 'se (5)', 'ch (5)', 'tw (3)', 'ua (1)', 'ae (3)', 'uy (1)', 'vn (1)']"
4A4qYy2jK9DDN1OHV0nLkH,Código FN,551416.0,66,"['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'nueva musica mexicana']",['mx (2)']
3famqI9bxiwLcAjRq3HuYl,Riverdale Cast,550953.0,49,['post-teen pop'],"['fi (1)', 'lu (1)', 'pl (1)']"
6bGwi8TG7T8Vcp415XooE5,Jojo Maronttinni,550351.0,49,['funk carioca'],"['br (1)', 'py (1)', 'pt (1)']"
6xerOqBLmelL3xZNZkVbGl,João Gustavo e Murilo,549845.0,59,"['forro', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",['br (3)']
4SJ7qRgJYNXB9Yttzs4aSa,Ryokuoushoku Shakai,549519.0,61,['j-pop'],['jp (6)']
4otJVkrLLqDF8OxFJOigme,Mavi Gri,547999.0,64,['turkish alt pop'],"['cy (2)', 'tr (5)']"
3ZotbHeyVQKxQCPDJuQ4SU,Q-Tip,547848.0,61,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'neo soul', 'queens hip hop']",
0jJmZHZHNe8n24Y33z5Nil,DISH//,547406.0,59,"['anime', 'j-division', 'j-pop']",['jp (9)']
5nLYd9ST4Cnwy6NHaCxbj8,CeeLo Green,547392.0,64,['atl hip hop'],['dk (1)']
0n4a5imdLBN24fIrBWoqrv,Because,547005.0,60,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']","['ph (4)', 'ae (1)']"
0TApm3i0QNERy939m3QhaZ,Room 39,546132.0,24,['thai pop'],['th (10)']
682qzOnGxexrwH41Cy51Hu,Alzate,545645.0,55,"['colombian pop', 'musica popular colombiana']",['co (5)']
3FoFW2AoUGRHBacC6i4x4p,Russ Millions,545587.0,71,"['melodic drill', 'uk drill']","['gb (5)', 'au (2)', 'at (1)', 'be (2)', 'bg (2)', 'ca (1)', 'cy (4)', 'dk (2)', 'eg (1)', 'ee (3)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'hu (1)', 'is (2)', 'ie (3)', 'il (1)', 'it (1)', 'lv (2)', 'lt (1)', 'lu (5)', 'ma (1)', 'nl (1)', 'nz (2)', 'no (2)', 'pt (1)', 'ro (1)', 'sa (1)', 'sk (1)', 'za (1)', 'se (2)', 'ch (4)', 'ae (2)']"
164Uj4eKjl6zTBKfJLFKKK,JVKE,545139.0,75,['modern indie pop'],"['us (2)', 'au (1)', 'at (1)', 'bo (1)', 'ca (2)', 'cy (1)', 'ec (1)', 'ee (1)', 'de (1)', 'hk (1)', 'id (2)', 'lu (1)', 'my (2)', 'nz (1)', 'no (1)', 'pa (1)', 'pe (1)', 'ph (2)', 'sa (1)', 'sg (2)', 'kr (2)', 'ch (1)', 'th (1)', 'ae (2)', 'vn (2)']"
2crPPfVdmrxn5yUHLQVqOI,Ceylan Ertem,543744.0,49,"['turkish alt pop', 'turkish jazz', 'turkish pop', 'turkish rock', 'turkish singer-songwriter']",['tr (9)']
4TGltjqP0MQxdGeSIrM4es,RIDSA,543642.0,58,"['francoton', 'french pop', 'pop urbaine']","['be (2)', 'fr (9)', 'lu (1)']"
2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams,543402.0,58,"['alternative country', 'indie rock', 'neo mellow', 'new americana', 'pop rock', 'roots rock', 'singer-songwriter', 'stomp and holler']","['us (1)', 'gb (1)', 'be (1)', 'ca (1)', 'fr (1)', 'ie (1)']"
0AEQNlJAZeghMaFyIYfrQG,SB Maffija,543367.0,64,['polish hip hop'],['pl (46)']
7bcSOvqOKoyZqU41p5YuoJ,Sukhbir,542639.0,55,"['bhangra', 'desi hip hop', 'desi pop', 'modern bollywood']",
5iZMWWLoDJH1u6Ru2rOEsd,Keen' V,542581.0,59,"['francoton', 'french pop', 'variete francaise']",['fr (6)']
0dE9ooTNz8iEKIKItRI66t,Il Volo,542002.0,56,"['italian progressive rock', 'operatic pop']","['at (1)', 'be (1)', 'fi (1)', 'de (1)', 'gr (1)', 'it (6)', 'mt (1)', 'ni (1)', 'es (1)', 'se (1)']"
0OhiQFSqbnnmB52NWEpsO5,Mi Banda El Mexicano,541897.0,64,"['musica mexicana', 'ranchera', 'tecnobanda', 'tropical']","['gt (1)', 'mx (1)']"
7J2gs5q2wLq6lU4q4wkyuV,Momina Mustehsan,540727.0,59,['pakistani pop'],
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,540005.0,68,"['piano rock', 'viral pop']","['us (1)', 'gb (2)', 'au (2)', 'at (2)', 'be (2)', 'bg (3)', 'ca (2)', 'cy (1)', 'cz (3)', 'dk (2)', 'eg (1)', 'ee (2)', 'fi (2)', 'fr (1)', 'de (2)', 'gr (3)', 'hk (6)', 'hu (3)', 'is (2)', 'id (2)', 'ie (3)', 'il (1)', 'lv (3)', 'lt (2)', 'lu (1)', 'my (5)', 'mt (1)', 'nl (1)', 'nz (1)', 'no (3)', 'ph (1)', 'pl (2)', 'pt (2)', 'ro (1)', 'ru (1)', 'sa (2)', 'sg (5)', 'sk (3)', 'za (1)', 'kr (1)', 'se (2)', 'ch (2)', 'tw (6)', 'th (1)', 'tr (2)', 'ae (1)', 'vn (3)']"
69lxxQvsfAIoQbB20bEPFC,Philip Glass,539875.0,60,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",
5HenzRvMtSrgtvU16XAoby,Zion.T,539138.0,56,"['k-pop', 'k-rap', 'korean r&b']",['kr (2)']
6AyATGg7mDgBlZ4N5uNog0,SYML,539077.0,70,['pop'],"['nl (1)', 'ro (1)', 'vn (1)']"
3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob,538974.0,61,"['edm', 'electro house', 'glitch', 'glitch hop', 'indietronica']",
1F30RWETubxDmbyfxeVPg7,Kerstin Ott,538495.0,57,['schlager'],['de (1)']
7GgpsUpkj3olseoaTY7TEY,Elodie,538420.0,66,['italian pop'],['it (15)']
6le80R1opKnTlP4o3KvA2k,Uru,537318.0,59,"['j-pop', 'japanese singer-songwriter']",['jp (7)']
6p2OF8M4ob4KovaU0SUX4b,Carl Brave x Franco126,536508.0,51,"['italian hip hop', 'italian indie pop', 'italian pop', 'rome indie']",['it (6)']
6ODCVWBfGNFUf1bpo0c2Ge,Karol Conká,535840.0,47,"['afrofuturismo brasileiro', 'brazilian hip hop', 'funk carioca', 'indie curitibano', 'pop lgbtq+ brasileira', 'r&b brasileiro', 'rap feminino nacional', 'rap latina']",['br (4)']
748dDObrUoBetes0pLj788,Die Fantastischen Vier,535496.0,52,"['german pop', 'german rock', 'oldschool deutschrap']","['at (1)', 'de (3)', 'lu (1)', 'ch (1)']"
4xTiWBThjZgo1uZn1WpZm3,DJ Hamida,535198.0,55,"['francoton', 'rif']","['fr (5)', 'ma (3)']"
5ghnxpW47ojtLHHyTLdxdY,Witt Lowry,535069.0,63,['pop rap'],"['eg (1)', 'in (1)', 'id (1)', 'my (1)', 'ma (1)', 'no (1)', 'sa (1)', 'sg (1)', 'ae (1)']"
0CBKUzrf6yGdTgxAQbUUHS,Rafaga,534909.0,62,"['cumbia chilena', 'cumbia villera']","['ar (1)', 'bo (1)', 'cl (2)', 'pe (4)', 'uy (1)']"
3IrUyDPQlQFcB5lMWhPml2,SSIO,534904.0,58,"['afghan rap', 'deep german hip hop', 'german hip hop', 'hamburg hip hop']","['at (10)', 'de (31)', 'lu (4)', 'ch (10)']"
4aXXDj9aZnlshx7mzj3W1N,Lin-Manuel Miranda,534801.0,72,"['hollywood', 'show tunes']",['us (1)']
4EPJlUEBy49EX1wuFOvtjK,Becky Hill,534393.0,77,"['dance pop', 'edm', 'pop', 'pop dance', 'pop house', 'tropical house', 'uk dance', 'uk pop']","['gb (11)', 'au (1)', 'at (1)', 'be (2)', 'cy (3)', 'cz (1)', 'dk (2)', 'fi (1)', 'de (2)', 'hu (1)', 'is (2)', 'ie (10)', 'lv (1)', 'lt (2)', 'lu (1)', 'nl (5)', 'nz (2)', 'no (3)', 'pl (1)', 'ro (1)', 'sk (1)', 'za (1)', 'se (4)', 'ch (1)', 'ae (1)']"
3s8alQfNnY0roAHaJh7Xxt,Dom Kennedy,533964.0,59,"['cali rap', 'hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",['lu (1)']
0LnhY2fzptb0QEs5Q5gM7S,Laylow,533576.0,68,"['french hip hop', 'pop urbaine']","['be (15)', 'fr (38)', 'lu (1)', 'ma (16)', 'ch (8)']"
5KKpBU5eC2tJDzf0wmlRp2,RAYE,533410.0,70,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk contemporary r&b', 'uk pop']","['gb (7)', 'bg (1)', 'ie (6)', 'lt (1)']"
0rTP0x4vRFSDbhtqcCqc8K,Ronghao Li,532939.0,56,"['chinese singer-songwriter', 'mainland chinese pop', 'mandopop']","['hk (8)', 'my (2)', 'sg (1)', 'tw (61)']"
5nWpcynsaMBFgtGmJODhdi,Devano,532807.0,45,['indonesian pop'],['id (2)']
6pZzHAdfBLIEkQVRUhB8ps,Cakra Khan,532592.0,52,['indonesian pop'],"['id (2)', 'my (2)']"
04FsFHujpuqonrPXZrEJlK,Dev Negi,532150.0,64,"['desi pop', 'filmi', 'modern bollywood']",['in (3)']
1Twi7NfmUzbXF7lEMaGCqF,Ink Waruntorn,531471.0,56,"['thai indie pop', 'thai pop']",['th (19)']
5DW7NxqQ2875JtjuV7KMn4,Youssoupha,531378.0,56,"['francoton', 'french hip hop', 'pop urbaine', 'rap conscient']",['fr (20)']
1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,531061.0,69,"['german soundtrack', 'orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']","['be (1)', 'bg (1)', 'cz (2)', 'fr (1)', 'gr (2)', 'hu (2)', 'ie (1)', 'lt (1)', 'mt (2)', 'pl (1)', 'pt (1)', 'sk (1)', 'ch (1)', 'tr (1)']"
3sMYEBy0CZFxedcnm9i9hf,Frankie J,530345.0,59,"['dance pop', 'pop rap', 'r&b', 'urban contemporary']",
2TImI3DW7o5MdRXJs4D37h,SOB X RBE,529804.0,55,"['cali rap', 'trap', 'vapor trap', 'viral rap']","['us (1)', 'gb (1)', 'au (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'dk (1)', 'ee (2)', 'gr (1)', 'hu (1)', 'is (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'nl (1)', 'nz (1)', 'no (1)', 'pt (1)', 'sk (1)', 'ch (1)', 'th (1)']"
3q2dSq7VZnj8TmoJUyRm40,Cat Dealers,529205.0,61,['brazilian edm'],"['br (3)', 'pl (2)', 'tr (1)']"
2hazSY4Ef3aB9ATXW7F5w3,IZAL,528790.0,62,"['cantautor', 'spanish indie pop', 'spanish rock']",['es (16)']
6sYR8JTRUUUzSD9IydLhfG,Guizmo,528654.0,52,"['french hip hop', 'pop urbaine', 'rap francais', 'rap inde']",['fr (6)']
6yTYR09WCvsgdnurDW4WQo,DJ Antoine,527585.0,62,"['dance pop', 'pop dance', 'pop rap', 'tropical house']","['at (7)', 'de (9)', 'sk (1)', 'ch (3)']"
5tvfyAT4aOIOkumo6vw1yL,Arjun,527510.0,55,"['desi hip hop', 'desi pop']",
0AuW7OCyKfFrsMbtHrYgIV,House Of Pain,527203.0,59,"['gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'rap rock', 'west coast rap']",['fi (1)']
5R3NywPPOyhLfdvutgg0me,Los Abuelos De La Nada,527084.0,61,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional', 'ska argentino']","['ar (2)', 'bo (1)', 'co (1)', 'ec (1)', 'pe (1)', 'uy (1)']"
5YFS41yoX0YuFY39fq21oN,Bob Sinclar,526804.0,67,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'vocal house']","['be (1)', 'fr (1)', 'it (3)', 'lt (1)', 'mx (1)', 'nl (1)']"
1WDkNp8Duv9QhO246S4dDa,Bramsito,526708.0,54,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']","['be (2)', 'fr (6)', 'lu (2)', 'ma (1)', 'ch (2)']"
6jwzGu5VdkR5tsRROYuxso,DrefGold,525665.0,54,"['italian hip hop', 'trap italiana']",['it (28)']
6k8mwkKJKKjBILo7ypBspl,Ana Mena,525376.0,70,"['latin pop', 'spanish pop']","['ar (1)', 'bo (1)', 'cl (1)', 'ec (1)', 'gt (1)', 'it (2)', 'pa (1)', 'py (1)', 'pe (1)', 'es (11)', 'uy (1)', 'ad (1)']"
3E31HqA00iCX9nRhesw6LD,Snelle,525173.0,62,"['dutch hip hop', 'dutch pop']","['be (8)', 'lu (1)', 'nl (44)']"
2OIWxN9xUhgUHkeUCWCaNs,Veronica Maggio,525086.0,62,['swedish pop'],"['lu (1)', 'no (3)', 'se (54)']"
36KsCCwgI0Dep97yVJWmkK,Monsieur Periné,524744.0,60,"['colombian pop', 'gypsy jazz', 'latin alternative', 'latin pop', 'latin rock']","['us (1)', 'ar (1)', 'bo (2)', 'cl (1)', 'co (15)', 'cr (1)', 'do (1)', 'ec (2)', 'sv (2)', 'ee (1)', 'gt (2)', 'hn (1)', 'lv (1)', 'lt (1)', 'mx (1)', 'nl (1)', 'ni (1)', 'no (1)', 'pa (1)', 'pe (2)', 'es (1)', 'uy (1)']"
3uo0ix4Y67XHVWBhXXIY1S,Xavier Wulf,524319.0,66,"['dark trap', 'memphis hip hop', 'underground hip hop', 'vapor trap']",
6LjdKBMnP1Da8Oe6WhrN56,Aldair Playboy,524208.0,48,"['batidao romantico', 'brega funk', 'brega romantico', 'forro de favela', 'funk carioca']","['br (1)', 'py (3)', 'pt (1)']"
37MCoi4pcUf9EKsPXeuCqU,Tan Bionica,524180.0,61,"['argentine rock', 'argentine telepop', 'latin alternative', 'rock en espanol']","['ar (16)', 'py (1)', 'uy (6)']"
61bQ4nwIioR8w6PGxzpyY3,Rondodasosa,524134.0,68,"['drill italiana', 'italian hip hop', 'trap italiana']",['it (13)']
0HS00NN7MAfF59aJnfcxSO,Stephanie Poetri,523893.0,56,[],"['in (1)', 'id (3)', 'my (1)', 'ph (1)', 'th (1)', 'vn (2)']"
7sKxqpSqbIzphAKAhrqvlf,Walker Hayes,523623.0,67,"['contemporary country', 'country', 'country road', 'modern country rock']","['us (2)', 'au (1)', 'ca (1)', 'nz (1)']"
1LMyTeRhjaitILs98h3MaF,Jósean Log,522340.0,64,['mexican indie'],"['bo (1)', 'cl (1)', 'co (1)', 'cr (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'mx (2)', 'py (1)', 'pe (1)']"
5tIkXJTex4JY7cv9mmgAZx,Ruelle,522141.0,63,"['electropop', 'indie poptimism', 'metropopolis', 'pop']",
7BgEOZ9w3Y4IMShXTMu1nN,Frah Quintale,521738.0,64,"['italian hip hop', 'italian indie pop', 'milan indie']",['it (16)']
1cg0bYpP5e2DNG0RgK2CMN,Joker Xue,520734.0,56,['mandopop'],"['hk (3)', 'my (4)', 'sg (5)', 'tw (24)']"
2ufQfSFDFXfMS7MEMzdGZE,Białas,520650.0,66,"['polish hip hop', 'polish trap']",['pl (55)']
0vsVZPe7ziQLQ3eqwUTc4H,Day e Lara,520029.0,49,['sertanejo pop'],['br (3)']
7jgnJBnpZTiGnCF2Wvka2Z,Christophe Maé,519114.0,53,"['chanson', 'francoton', 'french pop']",['fr (2)']
5tTsrGPwQRWUsHR2Xf7Ke9,Natalie Cole,518802.0,62,"['adult standards', 'lounge', 'mellow gold', 'quiet storm', 'soul', 'vocal jazz']",
4oDjh8wNW5vDHyFRrDYC4k,Loyle Carner,518656.0,64,"['indie soul', 'london rap', 'uk alternative hip hop']",['gb (3)']
6uQl3gu1AIXyvqCAxnc2q4,Eden Hason,518123.0,57,['israeli mediterranean'],['il (38)']
562Od3CffWedyz2BbeYWVn,Mike Oldfield,517397.0,59,"['album rock', 'art rock', 'new age', 'progressive rock', 'symphonic rock']","['gb (1)', 'ie (1)']"
4qWnlmXWuGv2TtuxtIWlJX,BANNERS,517159.0,66,"['indie poptimism', 'pop', 'pop rock', 'uk pop']","['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'be (2)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (2)', 'ee (2)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (2)', 'is (1)', 'ie (1)', 'it (1)', 'lv (2)', 'lt (1)', 'lu (2)', 'my (1)', 'mt (1)', 'nl (1)', 'no (1)', 'pl (1)', 'pt (1)', 'sg (2)', 'sk (2)', 'za (1)', 'se (1)', 'ch (2)']"
2JX4h8xm0hNxCB0aNBWzyi,Gyptian,516417.0,56,"['conscious hip hop', 'dancehall', 'reggae fusion']",
1VfKauu6JYTUrApbJXU0zo,Bustamante,514766.0,46,"['latin pop', 'spanish pop']",['es (1)']
3zUcyANWSbo98ikca4ugrV,Salvador Da Rima,514427.0,60,"['funk carioca', 'funk ostentacao']",['br (2)']
4TdvNk4wmn5DgBFiLDeCj0,Deniz Tekin,514031.0,51,"['turkish alt pop', 'turkish rock']",['tr (3)']
1CF7hrTuWgErEa6HBFJ8d3,Michele Bravi,513815.0,51,"['italian adult pop', 'italian pop']",['it (7)']
2wZWkw5jo8P4NVonVanxYd,Ziva Magnolya,513138.0,66,['indonesian pop'],"['id (6)', 'my (1)']"
6vZXamchcIOKzC1c3Elp4J,Cheb Mami,512756.0,53,"['moroccan pop', 'rai', 'reggae maghreb']",['ma (1)']
4Ws2otunReOa6BbwxxpCt6,Benny Benassi,512544.0,64,"['dance pop', 'edm', 'electro house', 'pop dance']","['gb (1)', 'at (1)', 'dk (1)', 'fi (1)', 'de (1)', 'ie (1)', 'mt (1)']"
62C5P1caRIK12ndTkzNJjA,Noemi,512457.0,57,"['italian adult pop', 'italian pop']",['it (6)']
1pk1stIyHnuK6lXZ8QiNKt,MC Koringa,511989.0,42,"['funk carioca', 'funk das antigas', 'funk ostentacao']",
5juVQV1lGuA4o5IrLwpZar,Berkay,511337.0,53,"['deep turkish pop', 'turkish pop']",['tr (12)']
3KcZf8BFeFBtnGyOZmUggd,Mad Clip,511321.0,62,"['greek hip hop', 'greek trap']","['cy (39)', 'gr (68)']"
0QntOArZgiNHoemAzwJPu5,Gur Sidhu,511049.0,64,"['desi pop', 'punjabi pop']",['in (3)']
2yQf6b8hxahZaT5dHlWaB1,Raekwon,511046.0,68,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",
0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,509723.0,44,['opm'],['ph (2)']
2mGYHril2LuZodRtTX06BC,Kumi Koda,509129.0,53,['j-pop'],['jp (1)']
6g0Wah2YFtb1rFgKhUktlo,Raphael Saadiq,509084.0,53,"['funk', 'neo soul', 'r&b', 'soul', 'urban contemporary']",
5qisLjDrKoHMI9zOK2hfzs,Mister V,509038.0,56,"['french hip hop', 'pop urbaine', 'rap francais']","['be (21)', 'fr (37)', 'lu (4)', 'ma (3)', 'ch (13)']"
1XErHyc10VN8bfGKma1Yyc,Leo Ieiri,508739.0,49,['j-pop'],['jp (4)']
4cmA2QDPdzh8W2ytpyUGes,Young Scooter,508520.0,53,"['atl trap', 'drill', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",
6QS84S3i4gwdEKqWoTtDLd,La Fouine,508420.0,52,"['arabic hip hop', 'francoton', 'french hip hop', 'pop urbaine']",['fr (12)']
5xKp3UyavIBUsGy3DQdXeF,A Great Big World,508202.0,62,"['neo mellow', 'piano rock', 'pop rock', 'post-teen pop', 'viral pop']","['us (1)', 'gb (2)', 'ar (1)', 'au (2)', 'at (1)', 'be (2)', 'bo (1)', 'br (1)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'cz (2)', 'dk (2)', 'do (2)', 'ec (2)', 'sv (1)', 'ee (2)', 'fi (2)', 'fr (1)', 'de (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (2)', 'is (1)', 'ie (1)', 'it (1)', 'lv (2)', 'lt (2)', 'my (1)', 'mt (1)', 'mx (1)', 'nl (2)', 'nz (1)', 'ni (1)', 'no (2)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'sg (1)', 'sk (2)', 'es (1)', 'se (2)', 'ch (1)', 'tw (1)', 'tr (1)', 'uy (1)']"
0hHT2BH7XTm3ZdZb6CX064,Raymix,508156.0,62,"['musica mexicana', 'nu-cumbia']",['gt (1)']
6m1LYS5NQonxjOcQFPQOb5,Frenna,507899.0,66,"['dutch hip hop', 'dutch rap pop']","['be (17)', 'lu (1)', 'nl (90)']"
343YYaA5MSjiZZ5cGyTr4u,Hanan Ben Ari,507023.0,52,['israeli pop'],['il (14)']
2Q9c6ETFOkDDTy53U7DIgr,Maximillian,506813.0,62,"['australian pop', 'gen z singer-songwriter', 'pop', 'uk pop']","['dk (3)', 'ph (3)', 'ae (1)']"
25yJrwrn5I0EUdQEiTtNSO,Lefa,505029.0,57,"['francoton', 'french hip hop', 'pop urbaine', 'rap calme', 'rap conscient', 'rap francais']","['be (2)', 'fr (28)', 'ma (1)', 'ch (1)']"
6chmC6o0wvACYVGTITw3Pz,NONT TANONT,504284.0,58,['thai pop'],['th (7)']
5olcgTzelGdyP1rHRLyWgs,S.Pri Noir,503724.0,58,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']","['be (1)', 'fr (15)']"
3bhu7P5PfngueRHiB9hjcx,Elle King,503124.0,66,['modern blues rock'],"['us (2)', 'gb (1)', 'au (2)', 'at (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (2)', 'cr (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'de (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'mx (1)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (2)', 'pa (1)', 'py (1)', 'ph (1)', 'pl (2)', 'pt (1)', 'sg (1)', 'sk (1)', 'es (1)', 'se (1)', 'ch (2)', 'tw (2)', 'tr (1)', 'uy (1)']"
61qMnYXa1GxSBoV3IiYKjZ,Yung Pinch,503068.0,56,"['emo rap', 'melodic rap', 'oc rap', 'pop rap', 'sad rap', 'trap', 'underground hip hop', 'vapor trap']",
10hGPIDZi33LRaYRIq3Bh4,Dimitri Vangelis & Wyman,502489.0,56,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']","['no (1)', 'se (2)']"
7DkseLyOZrdRjCuoWFtqFi,Edicion Especial,501775.0,69,"['corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana']",['mx (1)']
3jFjgKOGfVLWfXX8q5wrsg,R.K.M & Ken-Y,501679.0,64,"['latin hip hop', 'reggaeton', 'trap latino']","['bo (1)', 'cl (1)', 'co (1)', 'do (1)', 'ec (1)', 'gt (1)', 'pe (1)', 'uy (1)']"
5pxvW2nJ0a77b9oX24Unwi,Tattoo Colour,500650.0,60,['thai pop'],['th (17)']
